Row,score1,score2,score3,score4
AT1G78480.1,0.747127421930171,0.0958709765532051,0.128532588845897,0.0284690126707269
AT1G78490.1,0.165293721470718,0.733033419978701,0.0338135382861254,0.0678593202644552
AT1G78850.1,0.0208040933199937,0.0857227639995255,0.00861637816137245,0.884856764519108
AT1G78990.1,0.133111376770483,0.237315825243604,0.0822933734508629,0.54727942453505
AT1G79260.1,0.136157682220685,0.767963048683146,0.029179638627533,0.0666996304686361
AT1G79320.1,0.408840496014191,0.283045370687052,0.167375400042483,0.140738733256273
AT1G79360.1,0.484489149697118,0.0731136050028383,0.413883886867625,0.0285133584324186
AT1G79410.1,0.0750256090482084,0.70133679434128,0.022552889974043,0.201084706636468
AT1G79520.2,0.092083374887136,0.575367624579468,0.0324401653673459,0.30010883516605
AT1G79520.1,0.0925332700821536,0.572667148361373,0.0326621215737853,0.302137459982688
AT1G79700.1,0.771248315345386,0.069370294162643,0.137331540650137,0.0220498498418333
AT1G79700.2,0.77195028769552,0.0689326596459603,0.137193001659726,0.0219240509987933
AT1G79720.1,0.114263888975821,0.793909879084595,0.0260270081534902,0.0657992237860942
AT1G79750.1,0.839711590856388,0.0662207048192081,0.0746218568527551,0.0194458474716488
AT1G79840.2,0.302994981743454,0.531111439090775,0.0706019875034177,0.0952915916623533
AT1G79840.1,0.31254970837086,0.520560903773565,0.072160213620622,0.0947291742349534
AT1G79860.1,0.167251145429172,0.0592843159607516,0.742728285196489,0.030736253413588
AT1G80090.1,0.121256418679111,0.274490331585742,0.059744442088183,0.544508807646964
AT1G80120.1,0.0756738299919248,0.360862316827546,0.027327338214351,0.536136514966178
AT1G80130.1,0.567136271948036,0.135417413460951,0.244419730710498,0.0530265838805155
AT1G80160.1,0.190919627888563,0.0714207093833522,0.701510564163816,0.0361490985642686
AT1G80160.2,0.190360428440054,0.071082807288797,0.702579287804102,0.0359774764670468
AT1G80370.1,0.117608602652205,0.772646376091631,0.0290091046792076,0.0807359165769566
AT1G80380.1,0.76567514137282,0.155723664088866,0.0487930405313349,0.0298081540069793
AT1G80380.2,0.754708831850152,0.16442436635868,0.0497251678910274,0.0311416339001403
AT1G80380.3,0.763552325228329,0.156620307154406,0.0496203649524535,0.0302070026648115
AT1G80440.1,0.613730789640699,0.117423567422824,0.227003007129548,0.0418426358069288
AT1G80530.1,0.638953333279661,0.166270571390782,0.137413420794389,0.0573626745351679
AT1G80570.1,0.775261925927272,0.120932600854905,0.0733207626764243,0.0304847105413978
AT1G80570.3,0.763199380603502,0.133331097786397,0.071123334720272,0.032346186889829
AT1G80570.2,0.78008788188541,0.11968808017766,0.0703518900899321,0.0298721478469983
AT1G80760.1,0.357728549287182,0.0606927449041612,0.555865799233211,0.0257129065754459
AT1G80820.1,0.050168665935333,0.265790837522627,0.0199393549230772,0.664101141618963
AT1G80830.1,0.763986101967031,0.128702081614666,0.0727446631502201,0.0345671532680829
AT1G80920.1,0.687688651416828,0.130863385697047,0.141883271242017,0.0395646916441071
AT2G01190.1,0.812946354717905,0.0891385161254686,0.0738044462776308,0.0241106828789956
AT2G01290.1,0.178262831926554,0.651267315823338,0.0438268790347041,0.126642973215403
AT2G01300.1,0.379664911281019,0.375387562889468,0.10836644111093,0.136581084718584
AT2G01340.1,0.0729038500551325,0.680213175644746,0.0230782389110384,0.223804735389083
AT2G01530.1,0.752829372547348,0.0545932823678828,0.174242023384996,0.0183353216997735
AT2G01580.1,0.0618679133164728,0.162443701368139,0.0316815652872436,0.744006820028145
AT2G01610.1,0.0730155556895931,0.325827577929911,0.0288671492376359,0.57228971714286
AT2G01770.1,0.0659927161148971,0.199253553432766,0.0315160877435278,0.703237642708809
AT2G01890.1,0.239167758349566,0.636546641559835,0.0488907260423357,0.0753948740482635
AT2G01890.2,0.228254004553286,0.649587311949105,0.0470699079337197,0.0750887755638898
AT2G01900.1,0.566795339831205,0.108809251946176,0.281102526085555,0.0432928821370645
AT2G02120.1,0.124099023145241,0.312339917569822,0.0521701158382929,0.511390943446644
AT2G02680.1,0.270412931294471,0.540685638371379,0.0755654725838124,0.113335957750337
AT2G02930.1,0.143611586623204,0.0594363835633327,0.763846585815704,0.033105443997759
AT2G02950.1,0.181229356861782,0.643019301117773,0.0488296075677668,0.126921734452678
AT2G03090.1,0.0715067346884989,0.329471728982227,0.0297265640710439,0.56929497225823
AT2G03200.1,0.0469014348623343,0.123451309093595,0.023326749195772,0.806320506848299
AT2G03720.1,0.278518226290465,0.0886171645369795,0.591588501697093,0.0412761074754626
AT2G03790.1,0.261562355239752,0.249255279817742,0.245900630295434,0.243281734647072
AT2G04066.1,0.548244784407981,0.159579222658492,0.231939287280718,0.0602367056528097
AT2G04080.1,0.764492738009728,0.130815574837168,0.0714700590639597,0.0332216280891449
AT2G04570.1,0.0885625263811151,0.761613858062802,0.0254243258811847,0.124399289674898
AT2G04795.1,0.383258327619387,0.065407911303487,0.52555278267547,0.0257809784016559
AT2G04800.2,0.762040196066049,0.0635681871624852,0.152819774342334,0.0215718424291314
AT2G04800.1,0.617424557986185,0.0789941253539483,0.274581793748075,0.0289995229117919
AT2G04890.1,0.903516242014883,0.0527055638986592,0.0309507678660885,0.0128274262203689
AT2G05320.1,0.583629523893132,0.27889349661457,0.0834355809886122,0.0540413985036861
AT2G05440.1,0.301335861377758,0.177125618029758,0.426113147053339,0.0954253735391449
AT2G05440.2,0.301020320607382,0.17799961658612,0.424708319190099,0.0962717436163981
AT2G05440.3,0.30121966440687,0.177455341864454,0.425560877859449,0.0957641158692273
AT2G05440.6,0.301045497065613,0.17656362660966,0.427291224154992,0.0950996521697345
AT2G05440.4,0.300971110534274,0.178330205754957,0.424130687455969,0.0965679962548002
AT2G05440.5,0.301536637481773,0.178834566392501,0.422893217685197,0.0967355784405294
AT2G05440.7,0.302194631936494,0.178276096830906,0.423513934379335,0.0960153368532657
AT2G05440.8,0.301224222360912,0.17630030828631,0.427658849312484,0.0948166200402937
AT2G05510.3,0.256132375087011,0.153694308920386,0.492953610444436,0.0972197055481673
AT2G05510.2,0.255978252763818,0.15349687113825,0.493389269694773,0.0971356064031592
AT2G05510.4,0.256291419293763,0.15389615346119,0.492373059532143,0.0974393677129033
AT2G05510.1,0.256316066950189,0.153927009337908,0.492295454345922,0.0974614693659807
AT2G05510.5,0.256073824413597,0.153598708949315,0.493134110747962,0.097193355889126
AT2G05510.6,0.256180288309077,0.153825104531128,0.492614814675018,0.0973797924847766
AT2G05518.1,0.385129897875604,0.434687024662539,0.0890579550413481,0.0911251224205094
AT2G05520.1,0.628887811559353,0.185659589540431,0.134073359553607,0.0513792393466093
AT2G05520.2,0.628651307152729,0.185868621374089,0.134052115206952,0.05142795626623
AT2G05520.3,0.627620303413282,0.186234373795818,0.134547589856635,0.0515977329342646
AT2G05520.4,0.626240631116852,0.187222973948373,0.134674405549505,0.0518619893852701
AT2G05520.5,0.625069234577823,0.187767423355854,0.135098678956117,0.0520646631102056
AT2G05520.6,0.625577080361456,0.187951877467737,0.13447525324846,0.0519957889223466
AT2G05812.1,0.967503681358888,0.0169946178027672,0.0113182024657042,0.0041834983726411
AT2G05910.1,0.135020817579099,0.0459398469383795,0.796197910836126,0.022841424646395
AT2G05914.1,0.0743742283121039,0.232494953355111,0.0308322171850016,0.662298601147783
AT2G07748.1,0.0934883385839522,0.458527083245463,0.0327496092435252,0.41523496892706
AT2G07669.1,0.111400914057781,0.625396563511809,0.0359925936430921,0.227209928787318
AT2G07758.1,0.348005019594582,0.275592316210135,0.211865211801017,0.164537452394266
AT2G09970.1,0.227499917392079,0.592248265260187,0.0639106447160608,0.116341172631673
AT2G10410.1,0.745817737822313,0.106912337302846,0.116117788742753,0.0311521361320879
AT2G10940.1,0.0879994686448217,0.638789318950805,0.0289716917572831,0.24423952064709
AT2G10940.2,0.087977618239215,0.63884529077189,0.0289632188743804,0.244213872114515
AT2G12190.1,0.0441468205106484,0.864072718877551,0.0126429373403992,0.0791375232714014
AT2G12462.1,0.874762095286171,0.0678151456731498,0.0409240464112217,0.0164987126294572
AT2G13360.2,0.408779519224867,0.108104603258736,0.437800703709852,0.045315173806544
AT2G13360.1,0.408779567973523,0.10810471055671,0.437800495235365,0.0453152262344029
AT2G13547.1,0.376403857424757,0.291647576519459,0.212143631052042,0.119804935003742
AT2G13610.1,0.117967572066159,0.574688914743269,0.0384891522755803,0.268854360914992
AT2G13790.1,0.728611487517991,0.16063344841578,0.0740381975810766,0.0367168664851526
AT2G14115.1,0.0994833627134924,0.750169973423456,0.0301015223931688,0.120245141469882
AT2G14170.1,0.819794718230925,0.111045141533512,0.0450084614729984,0.0241516787625648
AT2G14170.3,0.819865062275647,0.110957594496498,0.0450321373273664,0.0241452059004884
AT2G14170.2,0.824095540215588,0.107140982266287,0.0451260899670614,0.0236373875510629
AT2G14210.1,0.203484844778238,0.0863111150535117,0.664894752172905,0.0453092879953462
AT2G14860.1,0.120919573615349,0.706158278766984,0.0320406270737125,0.140881520543954
AT2G14920.1,0.53324466464677,0.0962003612465446,0.331430146490775,0.0391248276159101
AT2G15292.1,0.144191823957593,0.591656350098116,0.0533465384254144,0.210805287518877
AT2G15320.1,0.891277604379014,0.0419658582145466,0.0538868823517604,0.012869655054679
AT2G15370.1,0.0378938735924806,0.121820722778552,0.0168359170455712,0.823449486583396
AT2G15695.1,0.778148466109819,0.119115398846148,0.0730900324512191,0.0296461025928136
AT2G15760.1,0.234902560403264,0.0702703106841976,0.659526051556013,0.0353010773565247
AT2G15790.1,0.203326844983743,0.620502423037864,0.0597597344883663,0.116410997490026
AT2G15830.1,0.506477039415195,0.120543112965937,0.320760986782217,0.0522188608366507
AT2G15880.1,0.593355397583378,0.149459935248364,0.206495812794483,0.0506888543737752
AT2G15890.1,0.906016119326705,0.0434928004398981,0.0389013002820132,0.0115897799513835
AT2G15890.2,0.907080980022483,0.0434841535196767,0.0379302190547581,0.0115046474030822
AT2G15960.1,0.139891231104481,0.0383013100766519,0.804391213922257,0.01741624489661
AT2G15970.1,0.0824567993943448,0.673236789802132,0.0254367429267763,0.218869667876747
AT2G15970.2,0.0860181213287523,0.645673929176293,0.0269377082575754,0.24137024123738
AT2G16005.1,0.11849419279354,0.312980431396047,0.0535429966753005,0.514982379135112
AT2G16050.1,0.73040889822954,0.167587312648646,0.0636462438181949,0.038357545303619
AT2G16060.1,0.229583919452809,0.0926826324162865,0.628025344318286,0.0497081038126178
AT2G16280.1,0.068519551018384,0.656333519608341,0.0225217802920267,0.252625149081248
AT2G16500.1,0.401225671040563,0.394996275601061,0.0865255736476435,0.117252479710732
AT2G16580.1,0.0769657204444122,0.351333858207884,0.0319185174299592,0.539781903917744
AT2G16630.1,0.109086184424559,0.558101707822949,0.0386396460164618,0.29417246173603
AT2G16660.1,0.344167918668001,0.385870466434268,0.104681745934022,0.165279868963708
AT2G16740.1,0.885535809253798,0.0451926019752207,0.0558706960096013,0.0134008927613799
AT2G16760.1,0.0176588858708096,0.0701353126753605,0.00733826222322425,0.904867539230606
AT2G16850.1,0.110715278026372,0.674696910747242,0.0319886765085096,0.182599134717876
AT2G17280.2,0.195967871616707,0.466699856278093,0.0673758747524973,0.269956397352702
AT2G17280.1,0.195504496385003,0.470519974117993,0.0667911889069325,0.267184340590072
AT2G17500.1,0.0664890342799316,0.674909258360454,0.021445095832293,0.237156611527322
AT2G17500.2,0.0664571823860892,0.674834408780634,0.0214382574990825,0.237270151334194
AT2G17500.3,0.0665066369297835,0.674738204457658,0.0214556586288639,0.237299499983695
AT2G17500.4,0.0665077876568774,0.673797478152363,0.0214724826633393,0.23822225152742
AT2G17660.1,0.175925653299393,0.286480123444423,0.11184107565594,0.425753147600244
AT2G17710.1,0.944368963089635,0.028777169545335,0.0195833631463903,0.00727050421863959
AT2G17840.1,0.0294499696093386,0.924400817633732,0.00771357687568271,0.0384356358812468
AT2G17850.1,0.254315424761162,0.11226207461317,0.572516096525844,0.0609064040998242
AT2G17880.1,0.155852348233074,0.0608629611975776,0.749404914120517,0.033879776448832
AT2G18010.1,0.278779937281544,0.464463082560778,0.104614165448497,0.152142814709182
AT2G18196.1,0.815866470450947,0.0913979736112654,0.0665167055458819,0.0262188503919061
AT2G18210.1,0.0364329014873006,0.106663339731881,0.0173736087136223,0.839530150067196
AT2G18350.1,0.83456177761841,0.0796457136014187,0.0632663365790595,0.0225261722011123
AT2G18690.1,0.186442517613042,0.0763117020191009,0.693877997971953,0.0433677823959046
AT2G18690.2,0.184223133153882,0.0750606045214656,0.698153318595541,0.0425629437291109
AT2G18735.1,0.165434003379459,0.539747233194681,0.0651768995023484,0.229641863923512
AT2G18800.1,0.133457934741805,0.237688181234489,0.0820892522283943,0.546764631795312
AT2G18950.1,0.348645038318458,0.486427884460182,0.0787302265775303,0.0861968506438296
AT2G18980.1,0.0533415909222102,0.303848649557995,0.0198574709409328,0.622952288578862
AT2G19572.1,0.851445600437356,0.0583650209145103,0.0726743541097644,0.0175150245383689
AT2G19590.1,0.400447517916929,0.105394897446939,0.446708723719964,0.0474488609161672
AT2G19690.2,0.218389186275742,0.598018559084072,0.0552701195335954,0.12832213510659
AT2G19760.1,0.0160381622313981,0.961597365246086,0.00407040750480534,0.0182940650177111
AT2G19780.1,0.0721933890538369,0.782758402486758,0.0222306901653857,0.122817518294019
AT2G19800.1,0.673165426677325,0.130943404103585,0.155223400959391,0.0406677682596979
AT2G19970.1,0.307884405788295,0.0680215401525567,0.596007602103707,0.0280864519554413
AT2G20160.1,0.267043721652803,0.218355694387042,0.334052478646569,0.180548105313587
AT2G20480.1,0.240987721754311,0.493007678589685,0.0941979548167875,0.171806644839217
AT2G20500.1,0.736153160500425,0.130494412624922,0.0987251166346886,0.0346273102399649
AT2G20520.1,0.0547965945043699,0.0168986972531301,0.920056944147106,0.00824776409539392
AT2G20550.1,0.824673256719474,0.0581167593252822,0.0991518638437715,0.0180581201114724
AT2G20550.2,0.826782477325767,0.0586657105205927,0.0964295600590794,0.0181222520945608
AT2G20670.1,0.521146876318715,0.20166662976333,0.20871063541307,0.0684758585048846
AT2G20750.1,0.115253558088588,0.676646235196883,0.0389366939510701,0.169163512763459
AT2G20830.3,0.843731827126334,0.0954769468860182,0.0397128662575491,0.0210783597300983
AT2G20835.1,0.0439268695856087,0.875616516435545,0.0125533091835075,0.0679033047953383
AT2G20950.1,0.718412459528456,0.169305927386512,0.0742458697633753,0.0380357433216572
AT2G20950.2,0.715018992587274,0.170590835714744,0.07574677142233,0.0386434002756522
AT2G20950.3,0.715016550101364,0.170591946288119,0.0757477449832226,0.0386437586272949
AT2G20950.4,0.715022518837415,0.170588046105971,0.0757465829084845,0.0386428521481289
AT2G21050.1,0.0828804603577686,0.715482426734215,0.0247388641097179,0.176898248798298
AT2G21140.1,0.0748597215991539,0.185759180694376,0.0381537981214107,0.701227299585059
AT2G21187.3,0.134338598645206,0.77497310728676,0.0293415837891522,0.061346710278881
AT2G21185.1,0.597802778459302,0.155710774398774,0.195760458105989,0.0507259890359344
AT2G21188.1,0.743289282661355,0.133839199943306,0.0880773880781531,0.034794129317186
AT2G21210.1,0.117896935509416,0.706994289319693,0.0378889774802499,0.137219797690641
AT2G21260.1,0.0536784414417922,0.899419953962891,0.0120193290735946,0.0348822755217221
AT2G21280.1,0.148157550044427,0.706469495066129,0.0373613537139843,0.108011601175459
AT2G21360.1,0.292915221175996,0.241042619167389,0.281538098579501,0.184504061077113
AT2G21370.2,0.0852928675810398,0.520621463269706,0.0283626354498136,0.36572303369944
AT2G21370.1,0.0852186683963845,0.519418164662665,0.0283518209949097,0.367011345946041
AT2G21550.1,0.755887820946015,0.139839101473284,0.0708065830793485,0.0334664945013528
AT2G21910.1,0.409031914612263,0.0593329984091278,0.508457927938652,0.0231771590399577
AT2G22122.1,0.305817281096308,0.0749177253722209,0.58628701114659,0.0329779823848815
AT2G22330.1,0.0701800408655342,0.276199058226807,0.0305201045033323,0.623100796404327
AT2G22420.1,0.0630510677991052,0.825134024491814,0.0170415916696206,0.0947733160394598
AT2G22425.1,0.380771006323525,0.483918268253718,0.0642373433763806,0.0710733820463762
AT2G22425.2,0.382749662689648,0.481965704430121,0.0643707911890534,0.0709138416911778
AT2G22430.1,0.0848456864242744,0.824010845795258,0.0222246332928552,0.0689188344876128
AT2G22510.1,0.109601867185656,0.216709565779308,0.0642402472110782,0.609448319823957
AT2G22660.1,0.875816905309525,0.0659433272216087,0.0421062363672082,0.0161335311016577
AT2G22660.2,0.876032616405353,0.0657919166949012,0.0420719161472597,0.0161035507524866
AT2G22680.1,0.782008208301024,0.118281824431195,0.068765448905221,0.0309445183625593
AT2G22770.1,0.0820605885795073,0.64220710829311,0.0287381956519238,0.246994107475459
AT2G22880.1,0.27632434501611,0.102933522042092,0.564553514890455,0.0561886180513428
AT2G22930.1,0.0378926603808125,0.117998794327197,0.0179698231560847,0.826138722135905
AT2G22970.2,0.0751993248787226,0.807257425182338,0.0207911073113142,0.0967521426276251
AT2G23010.1,0.0457287039281264,0.225574647052392,0.0175585005208227,0.711138148498659
AT2G23010.2,0.0457287039281264,0.225574647052392,0.0175585005208227,0.711138148498659
AT2G23100.1,0.641842360484776,0.245216660204391,0.0662373756088203,0.0467036037020127
AT2G23120.1,0.0696959178226735,0.626365204355263,0.023788330442274,0.280150547379789
AT2G23130.2,0.725792416739228,0.146268874809062,0.0903033822419251,0.0376353262097849
AT2G23170.1,0.472397474216482,0.333978723454391,0.10645261690996,0.0871711854191678
AT2G23180.1,0.698161111229188,0.105229384683275,0.160504376293514,0.036105127794023
AT2G23290.1,0.965249392910487,0.0171548008094901,0.0132970543140255,0.00429875196599683
AT2G23340.1,0.590995722417748,0.226633077431768,0.124188730073544,0.0581824700769394
AT2G23540.1,0.102845457877907,0.217810271124035,0.0575935651022687,0.621750705895789
AT2G23810.1,0.830445719398793,0.0897613177753603,0.0558077045279591,0.0239852582978876
AT2G24230.1,0.192268768403626,0.689244631625512,0.0432691292361392,0.0752174707347232
AT2G24260.1,0.859952725577989,0.0398410593712007,0.0874683573128818,0.0127378577379289
AT2G24330.1,0.237530312709505,0.639450400098796,0.0466924614840042,0.0763268257076945
AT2G24560.1,0.0954275711228611,0.199725699778545,0.0534978374482992,0.651348891650294
AT2G24762.1,0.0810760983204216,0.316902834736186,0.0356692362334668,0.566351830709926
AT2G24970.1,0.644560521839365,0.178659672132392,0.127999763507723,0.0487800425205202
AT2G24980.1,0.177935170361934,0.072699360010315,0.710906030696755,0.0384594389309968
AT2G25052.1,0.347391726086727,0.240076516660542,0.29118088912998,0.121350868122752
AT2G25150.1,0.053577192544266,0.147399477090315,0.0266715014040218,0.772351828961398
AT2G25160.1,0.0551615810428633,0.790633988359738,0.0167886402197472,0.137415790377652
AT2G25200.1,0.233943214243191,0.482365942016583,0.0959771381972807,0.187713705542945
AT2G25240.1,0.766501262147902,0.0806602945253372,0.126890687527777,0.0259477557989837
AT2G25490.1,0.646218518082998,0.16564511244446,0.133820629076849,0.0543157403956925
AT2G25820.1,0.257369227770576,0.155609295154556,0.485007778208862,0.102013698866005
AT2G25900.1,0.777254918439035,0.048300409428763,0.157861687889965,0.016582984242237
AT2G25900.2,0.771629877388597,0.0488616017760044,0.162687424484165,0.016821096351233
AT2G25940.1,0.234750383727812,0.0852850663864403,0.637804956136701,0.0421595937490462
AT2G26070.1,0.1748894709544,0.053787796573887,0.744268896407717,0.0270538360639962
AT2G26080.1,0.875185726283063,0.0707094123694059,0.0374000341171878,0.0167048272303431
AT2G26290.1,0.461004732679325,0.145081793185478,0.32671640528803,0.0671970688471671
AT2G26370.1,0.0515624166949326,0.16633924505905,0.0220952109244709,0.760003127321546
AT2G26390.1,0.0439653054028831,0.16953498606786,0.0175959535492654,0.768903754979991
AT2G26440.1,0.881817407057972,0.0402801599412055,0.0651664662665312,0.012735966734291
AT2G26692.1,0.153348228433025,0.527772792154269,0.0537741402340729,0.265104839178633
AT2G26730.1,0.308325605658199,0.500233717383714,0.0865931741392833,0.104847502818804
AT2G26740.1,0.0800605233282116,0.0240437970607241,0.884263123873535,0.0116325557375292
AT2G26750.1,0.0617986036697889,0.019115701259795,0.90952604326088,0.00955965180953618
AT2G27080.1,0.307860672793605,0.547048648214685,0.0645377238565989,0.0805529551351116
AT2G27370.1,0.159317309862967,0.525193155896533,0.0507898420035635,0.264699692236936
AT2G27385.1,0.0521659785993261,0.826762605199342,0.0147231865886862,0.106348229612646
AT2G27420.1,0.32648141514421,0.274621515983253,0.202928161369261,0.195968907503275
AT2G27660.1,0.457324770997022,0.0760997241002068,0.435858006055997,0.0307174988467746
AT2G27690.1,0.267660144488467,0.360535091679661,0.109333605782853,0.262471158049018
AT2G27860.1,0.961446348391954,0.0197725993921772,0.0137528811745462,0.00502817104132253
AT2G28040.1,0.355084374309326,0.187582117510184,0.358608419443963,0.0987250887365277
AT2G28110.1,0.640416305038274,0.208030681989607,0.1012667247662,0.0502862882059181
AT2G28200.1,0.633136019122559,0.236219429261436,0.0813064737326705,0.0493380778833347
AT2G28315.1,0.117422774656987,0.415481763755311,0.0444477385335417,0.42264772305416
AT2G28370.1,0.220686496332155,0.680337539531853,0.0387293986794288,0.0602465654565628
AT2G28410.1,0.0771878765320156,0.290379606843257,0.0344143297222071,0.59801818690252
AT2G28420.1,0.0587869559763584,0.197897058270312,0.0260579004153677,0.717258085337962
AT2G28440.1,0.460181784112394,0.0607322912957496,0.455940495965186,0.0231454286266699
AT2G28550.1,0.282546735664266,0.57419968533837,0.0616312464119531,0.0816223325854109
AT2G28550.3,0.279591231061768,0.57829236461113,0.0608615207664834,0.0812548835606185
AT2G28550.2,0.297629677048787,0.557930577880703,0.0637018943117895,0.0807378507587204
AT2G28570.1,0.305057445985632,0.0779565101618192,0.581605087215042,0.0353809566375064
AT2G28630.1,0.338035387833264,0.332949206081223,0.18735220906976,0.141663197015753
AT2G28660.1,0.839631728007579,0.0649036553326228,0.0749707513927548,0.0204938652670437
AT2G28760.3,0.102609521163832,0.524841656745406,0.035508948490703,0.337039873600059
AT2G28760.1,0.102382757982992,0.523597856064399,0.0354400311549006,0.338579354797709
AT2G28760.2,0.103127155611942,0.526071575297088,0.0356284388465685,0.335172830244401
AT2G28860.1,0.0905688462359077,0.195527012039839,0.0475977221252766,0.666306419598977
AT2G28870.1,0.0779074232011396,0.594541182665933,0.0269552419357197,0.300596152197208
AT2G28950.1,0.0455731692961256,0.812658695382852,0.0141337049872322,0.12763443033379
AT2G29060.1,0.927197854219648,0.0286712845952639,0.0356165710934701,0.00851429009161802
AT2G29290.1,0.0646375106549752,0.0167947093947959,0.91094840726584,0.00761937268438868
AT2G29290.2,0.0651650310349101,0.0168421865424355,0.910358112906154,0.00763466951650013
AT2G29310.2,0.505907903169064,0.0676869969375441,0.400021865195203,0.0263832346981885
AT2G29310.1,0.505502617622896,0.0679303209011823,0.400069085043307,0.0264979764326144
AT2G29340.2,0.939455574507629,0.0291726922426582,0.0237897581360583,0.00758197511365481
AT2G29340.1,0.942126616846475,0.0258318240755596,0.0250165938521276,0.00702496522583771
AT2G29340.3,0.940240023559757,0.0287890777802329,0.0234841461078635,0.00748675255214643
AT2G29380.1,0.103280833907898,0.255672679340004,0.0509136780418222,0.590132808710275
AT2G29470.1,0.269930066374579,0.195022928076965,0.382502603492818,0.152544402055638
AT2G29620.1,0.347816613296143,0.11439034598912,0.486009531547842,0.0517835091668946
AT2G29650.3,0.075784103838294,0.830353451116994,0.0185372093925211,0.0753252356521913
AT2G29650.1,0.081467081859349,0.821946129377371,0.0197416841221683,0.0768451046411112
AT2G29650.2,0.0808149554321957,0.822774321169156,0.0196178587098746,0.0767928646887733
AT2G29740.1,0.754804828079725,0.115333677957429,0.0939703307071096,0.0358911632557361
AT2G30150.1,0.78656834471989,0.0619900725204841,0.130984144698569,0.0204574380610565
AT2G30395.1,0.8841274648786,0.0625093779989716,0.0378551474014611,0.0155080097209668
AT2G30520.1,0.143239093562879,0.726298838932261,0.0360489973410668,0.0944130701637931
AT2G30520.2,0.143240419696669,0.726298843822164,0.0360490347901176,0.0944117016910494
AT2G30520.3,0.143157639804842,0.726176082406806,0.036046068895459,0.0946202088928933
AT2G30540.1,0.0355780103379007,0.132767017003575,0.0147291089488472,0.816925863709677
AT2G30550.2,0.0670150143823153,0.78131308901398,0.0203345010892995,0.131337395514405
AT2G30570.1,0.124175619100584,0.726355641164071,0.0317012677281097,0.117767472007236
AT2G30600.4,0.76491462105933,0.0793938849621506,0.130401745345755,0.0252897486327637
AT2G30600.5,0.765432831393212,0.0794498359451329,0.129819286990045,0.0252980456716099
AT2G30600.1,0.763298021320367,0.079975500996429,0.131253322560786,0.0254731551224184
AT2G30600.3,0.762760048171508,0.0800035202660755,0.131725200882977,0.0255112306794393
AT2G30600.2,0.76238472066915,0.0801063403168165,0.131960592810864,0.025548346203169
AT2G30930.1,0.092554409369218,0.639810873550703,0.0317967709242243,0.235837946155855
AT2G31083.1,0.47929945151325,0.133136457236885,0.332395496853191,0.0551685943966741
AT2G31085.1,0.372497189508055,0.136442148245228,0.422275444903152,0.0687852173435647
AT2G31110.1,0.807251392387881,0.0816186966556112,0.0866445784536393,0.0244853325028681
AT2G31110.2,0.801777365380044,0.0788845737648795,0.0948235392482755,0.0245145216068006
AT2G31180.1,0.661309960127045,0.0868955208074228,0.22071607319041,0.0310784458751217
AT2G31730.1,0.671601128872229,0.175888060495763,0.0995011230616129,0.0530096875703959
AT2G31790.1,0.767726104885107,0.132313577503444,0.0690145784142673,0.0309457391971818
AT2G31940.1,0.0657507644940528,0.338459633663034,0.0244358395175248,0.571353762325388
AT2G32100.1,0.629481612593954,0.117486376452345,0.20800826666969,0.0450237442840109
AT2G32150.1,0.862344713177236,0.0596565289321586,0.0610671234470218,0.016931634443583
AT2G32190.1,0.0721601561254416,0.762140603367785,0.022212543153658,0.143486697353116
AT2G32190.2,0.072012136398484,0.761933589035877,0.0221877640197558,0.143866510545883
AT2G32270.1,0.469486650427575,0.0792361726425401,0.419875291969353,0.0314018849605323
AT2G32510.1,0.110847005967343,0.654649571519062,0.038596532235182,0.195906890278413
AT2G32560.1,0.571976235316986,0.178822614626765,0.177660490460383,0.0715406595958655
AT2G32690.4,0.102975098044382,0.814579981037665,0.0232346774010886,0.059210243516864
AT2G32800.1,0.103734674655931,0.772682671668309,0.028061958016679,0.0955206956590811
AT2G33130.1,0.267686424113561,0.222091279286418,0.325485809231958,0.184736487368062
AT2G33180.1,0.181672656862277,0.631229048492503,0.0484189869982677,0.138679307646953
AT2G33330.1,0.0590680182113898,0.867775292409518,0.0147651894374931,0.0583914999415986
AT2G33380.1,0.321326175299607,0.531150954905308,0.0654362963575909,0.0820865734374945
AT2G33380.2,0.328204611532403,0.521745047447992,0.0672662059461551,0.0827841350734495
AT2G33660.1,0.299784028524498,0.367079867173707,0.125849611196156,0.207286493105638
AT2G33830.1,0.268216488747026,0.068634931989844,0.632938219325661,0.0302103599374685
AT2G33830.2,0.268194654666404,0.0686313640361829,0.632965384600649,0.0302085966967641
AT2G34000.1,0.366654369825393,0.0737223192091332,0.528239223505357,0.0313840874601164
AT2G34060.1,0.69452684226282,0.147252746674307,0.114132805681621,0.0440876053812521
AT2G34070.1,0.0791613290418236,0.231741301122309,0.037640387581177,0.651456982254691
AT2G34080.1,0.378731985428656,0.215083513278883,0.284717398011314,0.121467103281147
AT2G34140.1,0.701016670509789,0.0863579310369229,0.18334157399567,0.0292838244576178
AT2G34340.1,0.503870733911609,0.276639216088697,0.12208597129806,0.0974040787016338
AT2G34350.1,0.0722683692136148,0.232453857590566,0.0307026513994878,0.664575121796331
AT2G34500.1,0.0240818412709497,0.116980081550654,0.00955975387598411,0.849378323302412
AT2G34650.1,0.587176635307691,0.108630633745358,0.259880524440635,0.0443122065063162
